job_title,location,company,salary,rating,summary,city
Senior Director of IT,"Las Vegas, NV 89113 (Spring Valley area)",Capriotti's Sandwich Shop,95000.0,,Deep understanding of database configurations and data management. Personal protective equipment provided or required. Control budget and report on expenditure.,Las Vegas
Director of Major Projects,"Henderson, NV 89052 (Westgate area)",Insight Investment Partners,84000.0,,"MBA or MS in Real Estate or Finance a plus. Personal protective equipment provided or required. An undergraduate degree in engineering, construction, real…",Las Vegas
Commercial Real Estate Analyst,"Las Vegas, NV 89134 (Summerlin North area)",Kingsbarn Real Estate Capital,70000.0,,"Strong academic background – finance, real estate or accounting background preferred. Working with seasoned professionals, the Analyst will develop deep…",Las Vegas
Management Analyst (Healthcare/Pharmacy),"Las Vegas, NV 89146 (Buffalo area)",Nevada Department of Health and Human Services,51573.0,4.3,"Bachelor’s degree from an accredited college or university in public or business administration, finance, social sciences, mathematics or related field and one…",Las Vegas
Chief Operating Officer,"Las Vegas, NV 89121 (Paradise area)",Hope For Prisoners,102500.0,4.7,"6+ years or the equivalent in experience of full-time progressively complex and responsible related work experience directly involved with operations, business,…",Las Vegas
Investor Reporting Quantitative Analyst - Entry Level,"Henderson, NV 89052 (Anthem area)",Preferred Mortgage Services Inc,45000.0,,"Prepare monthly recap, performance and dashboard reporting, and manage data in order to identify trends. No prior Investor Reporting experience is needed.",Las Vegas
Area Market Leader (Business Development & Outside Sales) - Las Vegas Area,"Las Vegas, NV",Cochrane Supply & Engineering,85000.0,,Associate's degree or equivalent from two-year college or technical school; or one to three years related experience and/or training; or equivalent combination…,Las Vegas
Consumer Loan Processor Specialist,"Henderson, NV 89014 (Green Valley North area)",Valley Bank of Nevada,40500.0,,"Related keywords: analyst, credit analyst, finance, financial analyst, data analyst. High school or equivalent (Preferred). Track and log all incoming loans.",Las Vegas
Quality Engineer,"Las Vegas, NV 89119 (Paradise area)",Origin Biologics,80000.0,,Superior technical writing skills and statistical data analysis capabilities. Responsibility - Takes personal responsibility for business results and solutions.,Las Vegas
Test Engineer,"Las Vegas, NV",Atos Syntel,77362.0,3.2,"Should be having hands on experience in Development & Maintenance of Scripts by Using Functional Driven, Data-driven, Keyword-Driven and Hybrid Framework.",Las Vegas
Interior Designer - Residential Furnishings,"Las Vegas, NV",MINE,45000.0,,A technologically and data-driven business. Oversee (virtually or in person where possible) partner logistics teams on installation day.,Las Vegas
Application Security Analyst,"Las Vegas, NV 89134 (Summerlin North area)",Shift4 Corporation A Nevada Corp,85000.0,,Work with developers to refine security checkpoints in the SDLC that are based on the PCI Data Security Standard and other industry-accepted doctrine such as…,Las Vegas
SOC Analyst II (Second/Third Shift),"Las Vegas, NV",IMRI Technology & Engineering Solutions,67500.0,,Assists with implementation of counter-measures or mitigating controls. Generate end-of-shift reports for documentation and knowledge transfer to subsequent…,Las Vegas
Digital Product Leader,"Las Vegas, NV",TEACH.org,100000.0,,Strategic thinker and problem-solver with strong data orientation. Experience with teaching in the K-12 education system or in education technology.,Las Vegas
VP of Risk and Underwriting,"Las Vegas, NV 89169",ALF Service Company,125000.0,,Managing a team of risk analysts and underwriters. Aid executive team in analyzing data for upper level approval and management.,Las Vegas
Software Developer,"Las Vegas, NV 89148 (Spring Valley area)","FDM4 America, Inc.",45000.0,,"Sanitizing, disinfecting, or cleaning procedures in place. Experience with Unix or Linux, C#, MySQL, PostgreSQL, WordPress, PHP, or OpenEdge would be an asset.",Las Vegas
Real Estate Asset Manager,"Henderson, NV 89052 (Westgate area)",Insight Investment Partners,55000.0,,Personal protective equipment provided or required. Candidate must have a minimum of a bachelor’s degree in business or related field with at least 2 years’…,Las Vegas
Commercial Loan Underwriter/Credit Analyst,"North Las Vegas, NV 89031 (North Last Vegas area)",Valley Bank of Nevada,75000.0,,"Related keywords: analyst, credit analyst, finance, financial analyst, data analyst. Experienced in Moody’s Cash Flow Analysis or similar spreadsheet software…",Las Vegas
Sr. Development Engineer,"Las Vegas, NV 89102 (Rancho Charleston area)",Huobi Trust Company,120000.0,,Build internal data analytics solutions and tools. Bachelor’s degree in Computer Science or related field. Blockchain or Fintech Industry: 3 years (Preferred).,Las Vegas
Insurance Restoration Estimator,"Las Vegas, NV 89120 (Paradise area)","Sierra Group, LLC",63861.5,,"In-depth knowledge of research and data analysis methods and estimation formulas. Conduct research to obtain data on labor costs, materials, production times…",Las Vegas
Network Systems Administrator,"Henderson, NV 89014 (Whitney Ranch area)",First Legal,50000.0,3.0,"Bachelor's degree from four-year college or university in Computer Science, Information Technology or System Administration preferred; or three to five years…",Las Vegas
Salesforce Consultant,"Las Vegas, NV",Cloudsquare,100000.0,5.0,Experience with Jira or other project management tools. Must demonstrate a strong understanding of data architecture best practices.,Las Vegas
WordPress Designer and Developer,"Las Vegas, NV 89102 (Rancho Charleston area)",702 Pros LLC,37500.0,,Designing and managing the website back-end including database and server integration. You will be responsible for both back-end and front-end development…,Las Vegas
Senior Backend Developer,"Las Vegas, NV","Operational Results, Inc",125000.0,,"Communicate with all levels of stakeholders including executives, application developers, and business users. A private office in Lehi, UT or 100% remote.",Las Vegas
Sales Account Associate,"Henderson, NV 89052 (Anthem area)","Terrace Finance, Corp.",48000.0,,Stay abreast of competitive intelligence through conducting market research and analysis. Associate or bachelor’s degree highly preferred with a minimum of…,Las Vegas
Account Development Scientist,"Las Vegas, NV",Catalyst Education,90000.0,,"*Waiving or creating exemptions to company or department policies? Chemistry or chemical education strongly preferred, but individuals with an advanced degree…",Las Vegas
Senior Backend Engineer,"Las Vegas, NV",Vehicle History,110000.0,,"Worked with MEAN, or LIMP stacks. We are looking for a Senior Backend Engineer with direct experience converting legacy PHP code to a Node.js data layer to…",Las Vegas
Board Certified Behavior Analyst,"Las Vegas, NV",Sage Health Services,85000.0,3.8,Collect and maintain appropriate behavior data. Ability to travel to clients’ homes throughout the Las Vegas or Reno area. Hourly rate $75/hr.*.,Las Vegas
Full Stack Developer,"Las Vegas, NV 89117 (The Lakes area)",American Gem Society Laboratories,100000.0,3.3,Work with data scientists and analysts to improve software. Create security and data protection settings. Personal protective equipment provided or required.,Las Vegas
OSP Technician II,"Las Vegas, NV",The Teltech Group,51040.0,,Utility Construction or OSP experience preferred. Conduct site or pole surveys as required. Aid in research and acquisition of permits and right-of-way…,Las Vegas
Attorney,"Las Vegas, NV 89146 (Buffalo area)",Morris Law Center,60000.0,2.6,"Personal protective equipment provided or required. Sanitizing, disinfecting, or cleaning procedures in place. Only full-time employees eligible.",Las Vegas
LINUX Senior Software Engineer,"Las Vegas, NV 89119 (Enterprise area)",Fairway Management Services,100000.0,,University degree in Software Engineering or Computer Science preferred. Our company is looking for a Linux developer to work closely with our data-cleansing…,Las Vegas
Special Education Teacher (Bilingual),"North Las Vegas, NV 89084 (North Last Vegas area)",Crescent Academy Therapy Center,37500.0,,Personal protective equipment provided or required. RBT or Behavior Analyst Certification (Preferred). Determine client progress by collecting and monitoring…,Las Vegas
Technical Business/Data Analyst,,CyberCoders,125000.0,3.3,Bachelors Degree in CS or related field. Familiar with ETL and data pipeline/warehousing models. Background working in environments with large data sets (2M+…,Los Angeles
Data Analyst,"Los Angeles, CA 90058",Everytable,85000.0,2.8,Structure and clean large data sets. Manage ad hoc data analytics projects. Advanced data manipulation skills in SQL. Reporting to: VP of Strategic Operations.,Los Angeles
Business Data Analyst,"Los Angeles, CA",DataPlatformExperts Inc,76654.5,,Generates data-related metrics and shares them with the business data stewards. Work closely with key stakeholders to define and maintain robust data quality…,Los Angeles
Junior Financial Business Analyst,"Los Angeles, CA 90013 (Downtown area)","TSG Reporting, Inc.",60000.0,,"Consolidateand analyze sales and financial data, contributing to a collaborative andstrategic approach across departments positively impacting business…",Los Angeles
Management Analyst I,"Pasadena, CA","City of Pasadena, CA",68959.0,,"Analytical Skills - Analyzes, interprets, and reports data or results; applies logic, reasoning, and critical thinking to solve problems.",Los Angeles
Business Development Analyst,"Los Angeles, CA 90025 (Brentwood area)",Easy Breathe,60000.0,,"Sanitizing, disinfecting, or cleaning procedures in place. From working in logistics and communicating with warehouses, to creating web development strategies…",Los Angeles
Data Analyst,"San Gabriel Valley, CA",ONG HUMAN CAPITAL,60000.0,,Healthcare or Residential Facility Experience. Participates in the ongoing development of data quality control systems to enhance data based decision making and…,Los Angeles
Data Engineer,"Los Angeles, CA 90067",Kharon,150000.0,,"Development of data pipelines using event or message driven architecture on Kinesis, SQS, Kafka, RabbitMQ or similar. Strong skills in Python, Java or Go.",Los Angeles
Business Analyst 1 - 1584,"Rosemead, CA",Bridgewater Consulting Group,74000.0,3.5,"\*US Citizen or Green Card holder only. Test scenarios, test cases and test data. Experience with UMT360, Octane and/or SharePoint.",Los Angeles
Business Analyst,"Los Angeles, CA 90066 (Del Rey area)",Investor's Business Daily,61500.0,3.7,Strong problem solving skills and business acumen. Perform market research on competitive product solutions and features sets.,Los Angeles
Investor Relations Associate,,Ashcroft Capital,65000.0,,Comfort with or interest in Real Estate. Using Excel skills to input and extract data. Ability to enter and extract data in Excel.,Los Angeles
Business System Analyst,"Anaheim, CA 92805 (The Colony area)",KCS Health Center,85000.0,,Evaluate large data sets to identify and interpret data patterns to assess data quality issues. Produce reporting of data analysis findings to management to…,Los Angeles
Data Management Analyst (Principal Level),"Los Angeles, CA",Northrop Grumman,103680.0,4.0,"Troubleshoot data-related problems and authorize maintenance or modifications Salary Minimum: $69,120.00. Formulate techniques for quality data collection to…",Los Angeles
Intelligence Analyst (35F),"Whittier, CA",U.S. Army,100007.0,4.3,"The intelligence analyst is primarily responsible for the analysis, processing and distribution of strategic and tactical intelligence.",Los Angeles
Project Engineer,,JD Group Inc.,75000.0,,"Personal protective equipment provided or required. Field supervision and or construction management degree. Sanitizing, disinfecting, or cleaning procedures in…",Los Angeles
Mechanical/Electrical Engineer (3-5+ Years Experience Required),,Confidential,112500.0,,"Personal protective equipment provided or required. Vehicle crush patterns are analyzed, and considerable research is performed (vehicle specs, crash test data,…",Los Angeles
Senior Land Surveyor (CA Professional Land Surveyor's license required),,"Oberkamper & Associates Civil Engineers, Inc.",117500.0,,Data processing of conventional and GNSS (RTK & Static) data. Senior Land Surveyor (Competitive Pay/Benefits)*. Preparation of fee estimates and proposals.,Los Angeles
West Hollywood Lead FullStack Developer,,Magicstar Arrow Inc,132500.0,,"Sanitizing, disinfecting, or cleaning procedures in place. Adaptable/flexible -- enjoys doing work that requires frequent shifts in direction.",Los Angeles
Remote - Data Migration Software Engineer,"Los Angeles, CA",Trinity Group Incorporated,103000.0,,Experience with Application and/or database migration projects. Programming experience with Java or Javascript or similar.,Los Angeles
Clinical Data Quality Analyst,"Los Angeles, CA 90017 (Westlake area)",Los Angeles Network for Enhanced Services,79437.5,,"Masters Degree in Information Systems or Healthcare IT. Verifies data sources are set up and populated with the appropriate test data, access permissions…",Los Angeles
Senior Research Analyst - Redistricting Mapping,"Los Angeles, CA 90017 (Westlake area)",Asian Americans Advancing Justice Los Angeles,70000.0,,"Masters degree in Urban Planning, Geography, Public Policy, Sociology or related discipline and 3 years of related experience; or.",Los Angeles
Salesforce Business Analyst,"El Segundo, CA 90245",Elements Real Estate,95000.0,,Manage the company data - organize daily incoming data to hand off to sales support staff- this includes deduping and organization of a substantial data pool.,Los Angeles
Financial Data Analyst,"Los Angeles, CA 90067 (Century City area)",Tradesmax Group Inc.,50000.0,,"BS degree in Economics, Math, Statistic or related field. The individual will do a deep dive into fast-pace stock market and conduct research and analysis on…",Los Angeles
Data Base Administrator,"Los Angeles, CA",Los Angeles Unified School District,107307.0,4.0,"Research or database techniques is desirable. Major in computer or information science, or business data processing. Oracle, SQL Server, or CICS.",Los Angeles
Program Analyst,"Los Angeles, CA 90017 (Downtown area)",State Bar of California,95429.0,3.9,,Los Angeles
Business Analyst,"Cerritos, CA 90703",V-Soft Solutions,47000.0,,"Validation of data warehousing application data by querying directly to the database. Worked closely with project managers, business users to formalize a…",Los Angeles
Business Systems Analyst - Hyperion EPM,"Burbank, CA",Aramark Uniform & Career Apparel LLC / AUS,85000.0,,"Capable of working late hours to perform monthly financial report publishing tasks, or to perform data copies, archives or application maintenance when needed.",Los Angeles
Clinical Research Data Specialist II,"Los Angeles, CA 90064","Ellison Institute, LLC",69000.0,,Collaborate with clinical research team to develop and support existing specimen database. Develop best practices for data loading and extracting into and out…,Los Angeles
R&D Tax Credit Project Manager,,R&D Incentives Group,80000.0,3.0,"Certified Public Accountant or Enrolled Agent is a HUGE PLUS! Conduct research and development (R&D) project management for multiple projects simultaneously,…",Los Angeles
Field Application Engineer,,Mynaric USA,102500.0,,5+ years of experience in the aerospace industry as a test engineer or field application engineer working with test equipment and/or optical hardware.,Los Angeles
Director of Data Engineering - Investment Management,"Los Angeles, CA 90071 (Downtown area)",Vichara,250000.0,,"Work closely with business to understand data architecture requirements. Extensive experience Cloud implementation, Containers and Cloud integration platforms…",Los Angeles
Revenue Optimization Analyst,"Los Angeles, CA",AvantStay,70000.0,,Build compsets and optimize utilization of third party data providers in a scalable manner. Work cross-functionally to enhance utilization of internal data in…,Los Angeles
"RESEARCH ANALYST II, BEHAVIORAL SCIENCES","Los Angeles County, CA",Los Angeles County Department of Human Resources,73376.5,4.1,"Conduct extensive research review with database tools such as Internet based, library, or research databases. Prepares reports and initial recommendations based…",Los Angeles
Database/eClinicalWorks Administrator,"Huntington Park, CA 90255",UMMA Community Clinic,70000.0,3.5,"Experience in troubleshooting and resolving database problems. Must regularly lift and/or move up to 25 pounds, and occasionally lift and/or move patients for…",Los Angeles
Senior Systems Engineer - Media & Entertainment Industry,,"Integrated Media Technologies, Inc.",145000.0,,"Under direction of the COO, the Systems Engineer provides technical project delivery to our most critical clients. Storage (NAS / SAN / hyper-converged).",Los Angeles
Opportunity to change your life by being an inside software sales rep,,Magicstar Arrow Inc,287500.0,,"You are expected to get a minimum of 1 sale per day, and most sales members make on average 2-3 per day. You must have experience making over 100 sales phone…",Los Angeles
Mechanical Technician (3-5 Years Experience Preferred),,Momentum Engineering Corp,42405.0,,AA or High School Degree (Vocational school or Technical school program preferred). Ability to use data collection or logging equipment and electrical tools…,Los Angeles
Optical Communications Engineer,,Transpacific Technologies INC,135000.0,,"Master's degree or higher in Electrical, Aerospace, Mechanical, or related engineering discipline. Experience working with motion control and/or electro…",Los Angeles
Cost Accountant (Manufacturing),,Insulated Products Corporation,77500.0,4.0,"Analyzes complex cost data to determine projected profits or potential losses including risk analysis. Determines cost of new, unique, or complex products and…",Los Angeles
Management Analyst I,"Los Angeles, CA 90017",SCRRA/Metrolink,71469.5,2.0,"Climb or balance and stoop, kneel, crouch or crawl. Work requires frequent exposure to moving mechanical parts, fumes or airborne particles, toxic or caustic…",Los Angeles
DIGITAL ANALYST: Paid Media,"El Segundo, CA 90245",Digital Production Co,72500.0,,"Ability to organize, present, and explain complex data in a clear manner. Expert in media platforms (Facebook Ads, Google AdWords or SA360, DV360).",Los Angeles
"Manager, Business Analytics","Los Angeles, CA 90024",Brett Fisher Group,150000.0,,Create readable and informative data visualizations to communicate data insights to business stakeholders. Turn ambiguous questions from business partners into…,Los Angeles
Billing Analyst,"Los Angeles, CA 90066 (Del Rey area)",DAI Companies,50000.0,,"Bachelor’s Degree or equivalent experience. Sanitizing, disinfecting, or cleaning procedures in place. Typically requires the ability to sit for extended…",Los Angeles
Product Support Analyst,"Brea, CA 92821",OrangeGrid,70000.0,,"High level of business acumen. Familiarity with database concepts and SQL experience will be a plus, but not a requirement. Competitive salary ($65k-$75k doe).",Los Angeles
ASSISTANT HOSPITAL ADMINISTRATOR II,"Los Angeles County, CA",Los Angeles County Department of Human Resources,100476.5,4.1,In order to receive credit for a Master's degree in Healthcare Administration or a Master's degree in Business Administration from an accredited graduate school…,Los Angeles
R&D Scientist,"Pico Rivera, CA 90660",BakeMark USA,90000.0,3.1,"Required: BS or MS in Food Science or related Science. The employee must be able to use hand to finger, handle, or feel; climb or balance, stoop, kneel, crouch,…",Los Angeles
Real Estate Investment Analyst,,GreenLake Asset Management,70000.0,,"2 or more years of experience in a similar position, such as a loan officer, analyst, underwriter, or real estate appraiser or consultant.",Los Angeles
Associate Electrical Engineer/ Electrical Engineer,"Pasadena, CA","City of Pasadena, CA",112728.5,,Analyzing & Interpreting Data-Drawing meaning and conclusions from quantitative or qualitative data. Graduation from an accredited four-year college or…,Los Angeles
Senior Business Analyst,"Los Angeles, CA 90017",SCRRA/Metrolink,96407.5,2.0,"Assist internal and external customers with research requests or analysis. Climb or balance and stoop, kneel, crouch or crawl.",Los Angeles
Staff Engineer (Verification and Validation Engineer),"Brea, CA 92821",Quadrant Resource LLC,105000.0,,Participate in executing technical and/or cross-functional project work. BS degree in engineering is required (Mechanical or Biomedical Engineering preferred).,Los Angeles
Administrative Intern (BEST Project),"Downey, CA 90242",Los Angeles County Office of Education,40638.0,4.2,Fact Finding - Obtaining facts and data pertaining to an issue or question. Analyzing and Interpreting Data – Drawing meaning and conclusions from quantitative…,Los Angeles
Surgery Subspecialty Administrator,"Torrance, CA 90503",Beach Cities ENTS,87500.0,,"Build, implement, and manage all systems for practice management, database management, information management, and back-office support.",Los Angeles
Human Resources Analyst,"Los Angeles, CA 90017 (Downtown area)",State Bar of California,97337.5,3.9,"Develops or updates job descriptions by performing classification analysis and research. Conducts research, analyzes data and information, and generates…",Los Angeles
Board Certified Behavior Analyst (BCBA),,"Center for Applied Behavior Analysis, LLC (CABA)",81875.0,3.4,"Coursework, specialization and/or degree in Behavior Analysis (or a domain of) preferred. Personal protective equipment provided or required.",Los Angeles
Systems Engineer IV,,"Sasaki Evolutionary Integration Services (SEIS), LLC",122500.0,,Current INCOSE CSEP certification or ability achieve one. Must have or be capable of obtaining a Secret clearance. 3 years of Enterprise Architect experience.,Los Angeles
Sr Gameplay Engineer,,Tic Toc Games,90000.0,,Shipped one or more titles played by thousands or millions of players. Personal protective equipment provided or required. Comfortable working in a 3D space.,Los Angeles
.NET Developer,"Burbank, CA 91502",RISARC,90000.0,2.5,"Experience creating database schemas that represent and support business processes. NET developer responsible for building . Net Framework or higher, C#, ASP.",Los Angeles
EPIDEMIOLOGY ANALYST,"Los Angeles County, CA",Los Angeles County Department of Human Resources,73106.5,4.1,"Experience using SAS/ACCESS to import data in various formats including tab- or comma delimited, and/or analysis of large datasets using Base SAS.",Los Angeles
Director of Finance,"Los Angeles, CA",Fama Technologies,120000.0,,"Knowledge of industry-standard business intelligence tools preferred. Bachelor’s Degree in finance, accounting, or related fields.",Los Angeles
Workday Reporting Analyst - HRIS - early stage of hypergrowth,"Los Angeles, CA 90017 (Downtown area)",Ghost Tech,125000.0,,Tableau or other data warehouse knowledge. Globally active and successful business model. Portfolio that includes building dashboards that helped drive business…,Los Angeles
Battery Cell Engineer,"Los Angeles, CA",NES Fircroft,65000.0,3.8,Review and report cell qualification result data and flag anomalies. Interact with cell suppliers as well as our battery engineers to define and validate cell…,Los Angeles
Director of Information Technology,"Burbank, CA 91502",Law Offices of Alice Mkroyan,141746.5,,"Liaises with all technology third-party partners as it relates to customer administrative and registration platforms, business intelligence and data warehouse…",Los Angeles
Senior ReactJS Engineer,,Checkmate Partners,147500.0,,"Figma, Sketch, or Zeplin: 1 year (Preferred). Demonstrated proficiency in React, Bootstrap, Javascript with a portfolio of apps or projects.",Los Angeles
Analytical Chemist for cannabis testing lab,,Cannabis Testing Lab,62500.0,,Experience in a cannabis or environmental testing lab. Bachelors or Masters (preferred) degree in relevant field and demonstrated technical proficiency with GC…,Los Angeles
Junior Economic Data Analyst,"Phoenix, AZ 85012 (Encanto area)",OH Predictive Insights,32000.0,,"Analyze quantitative research data (including data cleaning, cross-tabulations, and advanced analytics). 1-2 years of experience with polling and or market…",Phoenix
Data Analyst,"Glendale, AZ 85306",AZPetVet,70000.0,4.0,"Work experience as a data analyst. Mining data from various sources, then cleaning and reorganizing said data into reports using Excel, Tableau, and other data…",Phoenix
Business Analyst,"Phoenix, AZ",Eateam inc,85387.0,,"Degree in business, statistics, or information systems or equivalent work experience. 3+ years experience in a business or technical analysis role.",Phoenix
Product Engineer,,"Vector Technology Systems, LLC",72500.0,,"2+ years' business professional experience. Personal protective equipment provided or required. Sanitizing, disinfecting, or cleaning procedures in place.",Phoenix
MVC / .NET / SQL Developer,,"Agate Software, Inc.",69000.0,,Associates Degree in Computer Science or equivalent. The system is built in such a way that developers create tools and custom modules that our configuration…,Phoenix
Board Certified Behavior Analyst (BCBA),,BehaviorCare Therapy,85000.0,5.0,Analyze ABA data and implement data-driven program changes·. Advanced web-based data collection site. Write reports summarizing data and progress for each…,Phoenix
Senior Technical Business Analyst,"Phoenix, AZ 85020 (Camelback East area)",ISSA,100000.0,4.2,"Partner with ISSA Stakeholders: Interfacing with internal business teams regarding business problems, issues, and opportunities in the context of business…",Phoenix
Financial Analyst,,Professional Health Care Network,67500.0,,Reconciles transactions by comparing and correcting data. Bachelor's degree in Finance or Accounting. Analyze financial/operational data and create financial…,Phoenix
Financial Analyst,,Nature's Medicines,110000.0,2.7,"Perform market research, data mining, business intelligence, and valuation comps. This position will assist in the preparation of business plans and reporting…",Phoenix
Data Engineer,,LeaseHawk,119019.5,4.5,"Demonstrated understanding of data lakes and data warehouses using Snowflake, Redshift, or similar platform. Proficient with SQL, data modeling, data management…",Phoenix
Production Support Analyst,,Blue Owl,107500.0,,"From customer care to data science, design, engineering, insurance, product, research, user experience and beyond—we believe in people who believe they can make…",Phoenix
BUSINESS SYSTEMS SUPPORT ANALYST,"Chandler, AZ 85225",City of Chandler,86667.0,4.2,Acts in an application or web developer capacity. This class may be required to provide support outside of normal business hours for critical issues or…,Phoenix
Business Analyst – Point of Sale Systems,"Phoenix, AZ",Rapid POS,50000.0,,Oversee the data mapping and migration process to move data from another POS system into Rapid POS. Show a high degree of business acumen.,Phoenix
BUSINESS ANALYST,"Phoenix, AZ 85007 (Central City area)",State of Arizona,62500.0,3.5,"A Bachelor’s degree in business, Information Technology or related field and/or equivalent related job experience is required. Ten paid holidays per year.",Phoenix
Municipal Budget & Finance Analyst I/II,"City of Tempe, AZ",City of Tempe Arizona,62409.0,,"Requires a Bachelor's degree from an accredited college or university with major course work in accounting, finance, statistics and research, economics or a…",Phoenix
Remote - Data Migration Software Engineer,"Phoenix, AZ",Trinity Group Incorporated,103000.0,,Experience with Application and/or database migration projects. Programming experience with Java or Javascript or similar.,Phoenix
Data Engineer,"Glendale, AZ 85308 (Deer Valley area)","CSAA Insurance Group, a AAA Insurer",72612.5,3.4,"Experience as a backend engineer or data engineer with experience in programming languages like Python, Spark, Java, SQL/Hive.",Phoenix
Data Specialist,,ASU Enterprise Partners,40000.0,3.3,"The data management specialist will upload data from various systems, verify, update, and add biographical data to the fundraising system Advance, record and…",Phoenix
Management Analyst,"Phoenix, AZ","Maricopa County, AZ",68120.0,3.5,"Certified in business analyst methodologies (such as Six Sigma Green Belt), or completion of coursework specific to business analysis concepts and methodologies…",Phoenix
Business Analyst Associate,"Tempe, AZ",Arizona State University,46500.0,4.2,"Experience with SQL, Alteryx or other data analysis and query tools. Facilitate decision-making by communicating across project teams and functional areas;…",Phoenix
Budget and Finance Analyst,"Glendale, AZ 85301","City of Glendale, AZ",78885.0,3.8,"Performs research and analysis on identified special projects for management. Statistical analysis, research techniques, and financial forecasting methodology.",Phoenix
Management Analyst (City Manager's Office),"Avondale, AZ","City of Avondale, AZ",77696.0,,Often compiles data and/or enters or oversees data entry. Supports the preparation of budget documents; may do research to justify data used in documents of a…,Phoenix
Customer Operations Analyst (Remote),"Glendale, AZ","FireEye, Inc.",65000.0,3.6,"In addition to access to a range of cyber security services, the service provides on demand assistance from intelligence analysts and researchers, access to…",Phoenix
Data Scientist - Nationwide Opportunities,"Phoenix, AZ","Amazon Web Services, Inc.",114700.0,3.6,Experience in an ML engineer or data scientist role building and deploying ML models or hands on experience developing deep learning models.,Phoenix
Digital Marketing Analyst,"Phoenix, AZ",Reflexive Media,34000.0,,Passion for long term development into a business and marketing expert. Early project work will include partnership development and engagement with influential…,Phoenix
Business Systems Analyst,"Phoenix, AZ 85014 (Encanto area)",Valley of the Sun United Way,62500.0,4.2,"At least three (3) years of experience in a technical support or analyst role. Identifies and resolves common customer problems, issues or concerns.",Phoenix
Program Administrator,"Phoenix, AZ 85012 (Alhambra area)",Free Arts for Abused Children of Arizona,43000.0,5.0,"Collaborator on database improvements to create quality data tracking tools. 2 - 3 years’ management level work experience in data management, volunteer…",Phoenix
Metals Trader,"Phoenix, AZ",Metal Resources Group,107000.0,,"Bachelor’s degree in business-related field, or equivalent work experience. Determine disposition relative to downgrade or rejected loads and disseminate…",Phoenix
Flow Cytometry Clinical Laboratory Scientist - Glendale AZ,"Glendale, AZ 85304",Palo Verde Cancer Specialists - TBO,65000.0,,"Personal protective equipment provided or required. Sanitizing, disinfecting, or cleaning procedures in place. Written and verbal communication skills.",Phoenix
Field Application Scientist,,"Scienion US, Inc",72500.0,,Resolves and/or escalates customer issues or complaints. Masters or PhD strongly preferred. Personal protective equipment provided or required.,Phoenix
Quality Analyst,,Cenlar FSB,52500.0,2.9,"Experience reviewing processes, data, phone calls or documents with a strong attention to detail. 3+ years of relevant experience (quality assurance, quality…",Phoenix
Desktop Appraiser,,Scottsdale Real Estate Fund,70000.0,,Conduct market research and survey data for Capital Fund 1’s Quarterly Report. Experience in the Real Estate or Construction.,Phoenix
"QA Analyst – Phoenix, AZ","Phoenix, AZ",3Qi Labs,45000.0,4.3,Log Defects and assist developers with debugging and root-cause analysis. Experience in training and/or mentoring team members in best practices.,Phoenix
WorkForce Scheduling Manager,"Phoenix, AZ 85008 (Camelback East area)",ModivCare,72500.0,2.0,"4-year degree in business or related field, or equivalent experience in scheduling, planning, or operational support roles. Advanced level proficiency in Excel.",Phoenix
IT Engineer I,"Mesa, AZ","City of Mesa, AZ",85554.5,3.9,"Any combination of training, education, and experience equivalent to graduation from an accredited college or university with an Associate's Degree in Computer…",Phoenix
"Application Support Analyst (Remote or Scottsdale, AZ)","Scottsdale, AZ 85258 (North Scottsdale area)",Matrix Medical Network,67000.0,2.9,"B.S. or a B.A. college degree preferred and/or equivalent work experience in a System Administrator role. MCSE, Azure or other MS certifications.",Phoenix
Quality Assurance Analyst,"Scottsdale, AZ 85257 (South Scottsdale area)",Arizona State University,59480.0,4.2,"Bachelor’s degree in Computer Science or similar; two years practical experience or relevant experience. Creates, updates and executes test plans, cases, data…",Phoenix
Project Manager,"Phoenix, AZ 85014 (Encanto area)",Valley of the Sun United Way,67500.0,4.2,Develop and cultivate business relationships vital to success of projects / business initiatives. At least three (3) years of experience as a project analyst or…,Phoenix
Small Business Development Analyst Senior (Specially Funded),"Maricopa County, AZ",Maricopa Community Colleges,56037.5,3.8,"A. Four (4) or more years of experience in financial analysis, business planning, access to capital, gathering information on business operations, conducting…",Phoenix
Program Analyst (Senior Program Analyst),"Phoenix, AZ",US Department of the Treasury,140692.5,4.0,"The studies or projects involve complex programs, information technology systems, or issues and have impact on multiple IRS locations and/or organizations.",Phoenix
Federal Security Director,"Phoenix, AZ",Transportation Security Administration,161933.0,3.3,"NOTE: An award SF-50 (i.e. cash or time off award) does not indicate grade, pay band or level and will not be accepted.",Phoenix
"Geotechnical Engineer, PE",,ACS Services LLC,92500.0,3.5,Personal protective equipment provided or required. Evaluate laboratory and field data for geotechnical reports. Perform seismic analysis of soil strata.,Phoenix
Human Resources Analyst,"Phoenix, AZ (Encanto area)",Arizona Department of Public Safety,59307.0,3.6,"Conduct research, gather information and analyze a variety of data. Requires a Bachelor's Degree in human resources, business or public administration, or a…",Phoenix
FINANCIAL PLANNING ANALYST,"Phoenix, AZ 85007 (Central City area)",State of Arizona,65000.0,3.5,Minimum of three years experience in finance or accounting performing financial research utilizing accounting systems. Analytical and problem-solving skills.,Phoenix
